Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,17,17,0,588,0,345,0,1.0,1.0,1.0,1.0,1.0
10,17,17,0,295,0,172,0,1.0,1.0,1.0,1.0,1.0
15,16,16,0,197,0,114,0,1.0,1.0,1.0,1.0,1.0
20,17,17,0,149,0,85,0,1.0,1.0,1.0,1.0,1.0
25,14,15,1,115,0,70,2,0.9893048128342246,1.0,0.9829059829059829,0.9913793103448276,0.9914529914529915
30,14,14,0,98,0,58,0,1.0,1.0,1.0,1.0,1.0
35,16,16,0,82,0,52,0,1.0,1.0,1.0,1.0,1.0
40,15,15,0,72,0,45,0,1.0,1.0,1.0,1.0,1.0
45,13,13,0,66,0,38,0,1.0,1.0,1.0,1.0,1.0
50,13,13,0,58,0,36,0,1.0,1.0,1.0,1.0,1.0
55,13,13,0,54,0,31,0,1.0,1.0,1.0,1.0,1.0
60,12,12,0,50,0,28,0,1.0,1.0,1.0,1.0,1.0
65,14,14,0,43,0,28,1,0.9861111111111112,1.0,0.9772727272727273,0.9885057471264368,0.9886363636363636
70,13,13,0,40,0,27,0,1.0,1.0,1.0,1.0,1.0
75,11,11,0,38,0,25,0,1.0,1.0,1.0,1.0,1.0
80,14,14,0,35,0,24,0,1.0,1.0,1.0,1.0,1.0
85,11,11,0,35,0,20,0,1.0,1.0,1.0,1.0,1.0
90,13,14,1,29,0,22,1,0.9807692307692307,1.0,0.9666666666666667,0.9830508474576272,0.9833333333333334
