Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,16,16,0,430,0,507,0,1.0,1.0,1.0,1.0,1.0
10,16,16,0,216,0,253,0,1.0,1.0,1.0,1.0,1.0
15,16,16,0,142,0,171,0,1.0,1.0,1.0,1.0,1.0
20,16,16,0,109,0,126,0,1.0,1.0,1.0,1.0,1.0
25,15,16,1,84,0,102,2,0.9893617021276596,1.0,0.9767441860465116,0.9882352941176471,0.9883720930232558
30,15,16,1,70,0,86,1,0.9936305732484076,1.0,0.9859154929577465,0.9929078014184397,0.9929577464788732
35,14,14,0,58,0,71,5,0.9626865671641791,1.0,0.9206349206349206,0.9586776859504132,0.9603174603174602
40,15,16,1,51,0,64,3,0.9745762711864406,1.0,0.9444444444444444,0.9714285714285714,0.9722222222222222
45,15,16,1,45,0,59,1,0.9904761904761905,1.0,0.9782608695652174,0.989010989010989,0.9891304347826086
50,13,14,1,39,0,53,2,0.9787234042553191,1.0,0.9512195121951219,0.975,0.975609756097561
55,13,13,0,40,0,46,0,1.0,1.0,1.0,1.0,1.0
60,15,15,0,36,0,43,0,1.0,1.0,1.0,1.0,1.0
65,13,13,0,33,0,38,2,0.9726027397260274,1.0,0.9428571428571428,0.9705882352941176,0.9714285714285714
70,12,12,0,30,0,34,3,0.9552238805970149,1.0,0.9090909090909091,0.9523809523809523,0.9545454545454546
