Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,16,16,0,372,0,567,0,1.0,1.0,1.0,1.0,1.0
10,16,16,0,184,0,286,0,1.0,1.0,1.0,1.0,1.0
15,15,15,0,122,0,191,0,1.0,1.0,1.0,1.0,1.0
20,15,15,0,90,0,145,0,1.0,1.0,1.0,1.0,1.0
25,15,15,0,72,0,116,0,1.0,1.0,1.0,1.0,1.0
30,15,15,0,59,0,98,0,1.0,1.0,1.0,1.0,1.0
35,16,16,0,51,0,83,1,0.9925925925925926,1.0,0.9807692307692307,0.9902912621359223,0.9903846153846154
40,15,15,0,45,0,73,0,1.0,1.0,1.0,1.0,1.0
45,15,15,0,38,0,67,0,1.0,1.0,1.0,1.0,1.0
50,15,15,0,35,0,59,0,1.0,1.0,1.0,1.0,1.0
55,14,14,0,33,0,52,1,0.9883720930232558,1.0,0.9705882352941176,0.9850746268656716,0.9852941176470589
60,15,15,0,30,0,49,0,1.0,1.0,1.0,1.0,1.0
