teste,modelo,falha,janela,passo_cfg,passo_real,amostras_treino,amostras_teste,positivos_treino,negativos_treino,positivos_teste,negativos_teste,eventos_reais_teste,eventos_detectados,diferenca_eventos,accuracy,balanced_accuracy,precision_pos,recall_pos,f1_pos,specificity,tn,fp,fn,tp,path_cm,path_eventos,variavel,rodada,cenario
sem_erro,mlp,oscilacao,70,50,50,94,94,50,44,0,94,0,2,2,0.9787234042553191,0.9787234042553191,0.0,0.0,0.0,0.9787234042449071,92,2,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_1\sem_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_1_sem_erro_mlp_oscilacao_jan70_passo50_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_1\sem_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_1_sem_erro_mlp_oscilacao_jan70_passo50_eventos.png,MP10_1,1,sem_erro
sem_erro,mlp,queda,30,25,25,189,189,49,140,0,189,0,0,0,1.0,1.0,0.0,0.0,0.0,0.999999999994709,189,0,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_1\sem_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_1_sem_erro_mlp_queda_jan30_passo25_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_1\sem_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_1_sem_erro_mlp_queda_jan30_passo25_eventos.png,MP10_1,1,sem_erro
sem_erro,random_forest,lacuna,20,5,5,947,947,283,664,0,947,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999989441,947,0,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_1\sem_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_1_sem_erro_random_forest_lacuna_jan20_passo5_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_1\sem_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_1_sem_erro_random_forest_lacuna_jan20_passo5_eventos.png,MP10_1,1,sem_erro
sem_erro,random_forest,oscilacao,40,25,25,189,189,88,101,0,189,0,0,0,1.0,1.0,0.0,0.0,0.0,0.999999999994709,189,0,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_1\sem_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_1_sem_erro_random_forest_oscilacao_jan40_passo25_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_1\sem_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_1_sem_erro_random_forest_oscilacao_jan40_passo25_eventos.png,MP10_1,1,sem_erro
sem_erro,random_forest,queda,60,55,55,86,86,33,53,0,86,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999883721,86,0,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_1\sem_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_1_sem_erro_random_forest_queda_jan60_passo55_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_1\sem_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_1_sem_erro_random_forest_queda_jan60_passo55_eventos.png,MP10_1,1,sem_erro
sem_erro,xgboost,lacuna,20,5,5,947,947,283,664,0,947,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999989441,947,0,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_1\sem_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_1_sem_erro_xgboost_lacuna_jan20_passo5_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_1\sem_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_1_sem_erro_xgboost_lacuna_jan20_passo5_eventos.png,MP10_1,1,sem_erro
sem_erro,xgboost,oscilacao,40,30,30,158,158,70,88,0,158,0,6,6,0.9177215189873418,0.9177215189873418,0.0,0.0,0.0,0.9177215189815334,145,13,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_1\sem_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_1_sem_erro_xgboost_oscilacao_jan40_passo30_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_1\sem_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_1_sem_erro_xgboost_oscilacao_jan40_passo30_eventos.png,MP10_1,1,sem_erro
sem_erro,xgboost,queda,90,80,80,59,59,27,32,0,59,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999830509,59,0,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_1\sem_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_1_sem_erro_xgboost_queda_jan90_passo80_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_1\sem_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_1_sem_erro_xgboost_queda_jan90_passo80_eventos.png,MP10_1,1,sem_erro
com_erro,catboost,lacuna,20,5,5,947,947,281,666,246,701,18,18,0,1.0,1.0,1.0,1.0,1.0,0.9999999999985735,701,0,0,246,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_1\com_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_1_com_erro_catboost_lacuna_jan20_passo5_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_1\com_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_1_com_erro_catboost_lacuna_jan20_passo5_eventos.png,MP10_1,1,com_erro
com_erro,catboost,oscilacao,80,70,70,67,67,39,28,38,29,12,12,0,0.9402985074626866,0.9351179673321235,0.925,0.9736842105263158,0.9487179487179487,0.8965517241070154,26,3,1,37,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_1\com_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_1_com_erro_catboost_oscilacao_jan80_passo70_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_1\com_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_1_com_erro_catboost_oscilacao_jan80_passo70_eventos.png,MP10_1,1,com_erro
com_erro,catboost,queda,100,95,95,49,49,23,26,26,23,10,10,0,0.9591836734693877,0.9615384615384616,1.0,0.9230769230769231,0.96,0.9999999999565218,23,0,2,24,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_1\com_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_1_com_erro_catboost_queda_jan100_passo95_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_1\com_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_1_com_erro_catboost_queda_jan100_passo95_eventos.png,MP10_1,1,com_erro
com_erro,mlp,lacuna,30,30,30,158,158,55,103,43,115,16,16,0,0.9936708860759493,0.9883720930232558,1.0,0.9767441860465116,0.9882352941176471,0.9999999999913043,115,0,1,42,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_1\com_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_1_com_erro_mlp_lacuna_jan30_passo30_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_1\com_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_1_com_erro_mlp_lacuna_jan30_passo30_eventos.png,MP10_1,1,com_erro
com_erro,mlp,oscilacao,80,70,70,67,67,39,28,38,29,12,12,0,0.9701492537313433,0.9696007259528131,0.9736842105263158,0.9736842105263158,0.9736842105263158,0.9655172413460167,28,1,1,37,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_1\com_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_1_com_erro_mlp_oscilacao_jan80_passo70_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_1\com_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_1_com_erro_mlp_oscilacao_jan80_passo70_eventos.png,MP10_1,1,com_erro
com_erro,mlp,queda,50,35,35,135,135,50,85,46,89,16,16,0,0.9111111111111111,0.8958231558378114,0.8863636363636364,0.8478260869565217,0.8666666666666667,0.9438202247084964,84,5,7,39,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_1\com_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_1_com_erro_mlp_queda_jan50_passo35_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_1\com_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_1_com_erro_mlp_queda_jan50_passo35_eventos.png,MP10_1,1,com_erro
com_erro,random_forest,lacuna,20,5,5,947,947,281,666,246,701,18,18,0,1.0,1.0,1.0,1.0,1.0,0.9999999999985735,701,0,0,246,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_1\com_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_1_com_erro_random_forest_lacuna_jan20_passo5_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_1\com_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_1_com_erro_random_forest_lacuna_jan20_passo5_eventos.png,MP10_1,1,com_erro
com_erro,random_forest,oscilacao,80,60,60,78,78,45,33,45,33,13,13,0,0.9358974358974359,0.9363636363636364,0.9545454545454546,0.9333333333333333,0.9438202247191011,0.939393939365473,31,2,3,42,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_1\com_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_1_com_erro_random_forest_oscilacao_jan80_passo60_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_1\com_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_1_com_erro_random_forest_oscilacao_jan80_passo60_eventos.png,MP10_1,1,com_erro
com_erro,random_forest,queda,80,35,35,134,134,60,74,60,74,15,15,0,0.9402985074626866,0.9364864864864866,0.9642857142857143,0.9,0.9310344827586207,0.9729729729598247,72,2,6,54,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_1\com_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_1_com_erro_random_forest_queda_jan80_passo35_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_1\com_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_1_com_erro_random_forest_queda_jan80_passo35_eventos.png,MP10_1,1,com_erro
com_erro,xgboost,lacuna,20,5,5,947,947,281,666,246,701,18,18,0,1.0,1.0,1.0,1.0,1.0,0.9999999999985735,701,0,0,246,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_1\com_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_1_com_erro_xgboost_lacuna_jan20_passo5_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_1\com_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_1_com_erro_xgboost_lacuna_jan20_passo5_eventos.png,MP10_1,1,com_erro
com_erro,xgboost,oscilacao,80,70,70,67,67,39,28,38,29,12,12,0,0.9701492537313433,0.9655172413793103,0.95,1.0,0.9743589743589743,0.931034482726516,27,2,0,38,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_1\com_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_1_com_erro_xgboost_oscilacao_jan80_passo70_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_1\com_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_1_com_erro_xgboost_oscilacao_jan80_passo70_eventos.png,MP10_1,1,com_erro
com_erro,xgboost,queda,100,70,70,67,67,34,33,37,30,12,12,0,0.9402985074626866,0.9427927927927928,0.9714285714285714,0.918918918918919,0.9444444444444444,0.9666666666344444,29,1,3,34,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_1\com_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_1_com_erro_xgboost_queda_jan100_passo70_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_1\com_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_1_com_erro_xgboost_queda_jan100_passo70_eventos.png,MP10_1,1,com_erro
sem_erro,catboost,lacuna,20,5,5,947,947,235,712,0,947,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999989441,947,0,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_2\sem_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_2_sem_erro_catboost_lacuna_jan20_passo5_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_2\sem_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_2_sem_erro_catboost_lacuna_jan20_passo5_eventos.png,MP10_1,2,sem_erro
sem_erro,catboost,oscilacao,20,15,15,316,316,110,206,0,316,0,3,3,0.9873417721518988,0.9873417721518988,0.0,0.0,0.0,0.9873417721487743,312,4,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_2\sem_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_2_sem_erro_catboost_oscilacao_jan20_passo15_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_2\sem_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_2_sem_erro_catboost_oscilacao_jan20_passo15_eventos.png,MP10_1,2,sem_erro
sem_erro,catboost,queda,20,20,20,237,237,56,181,0,237,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999957806,237,0,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_2\sem_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_2_sem_erro_catboost_queda_jan20_passo20_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_2\sem_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_2_sem_erro_catboost_queda_jan20_passo20_eventos.png,MP10_1,2,sem_erro
sem_erro,mlp,lacuna,20,5,5,947,947,235,712,0,947,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999989441,947,0,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_2\sem_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_2_sem_erro_mlp_lacuna_jan20_passo5_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_2\sem_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_2_sem_erro_mlp_lacuna_jan20_passo5_eventos.png,MP10_1,2,sem_erro
sem_erro,mlp,oscilacao,30,20,20,237,237,89,148,0,237,0,2,2,0.9873417721518988,0.9873417721518988,0.0,0.0,0.0,0.9873417721477328,234,3,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_2\sem_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_2_sem_erro_mlp_oscilacao_jan30_passo20_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_2\sem_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_2_sem_erro_mlp_oscilacao_jan30_passo20_eventos.png,MP10_1,2,sem_erro
sem_erro,mlp,queda,30,30,30,158,158,41,117,0,158,0,0,0,1.0,1.0,0.0,0.0,0.0,0.999999999993671,158,0,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_2\sem_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_2_sem_erro_mlp_queda_jan30_passo30_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_2\sem_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_2_sem_erro_mlp_queda_jan30_passo30_eventos.png,MP10_1,2,sem_erro
sem_erro,random_forest,lacuna,20,5,5,947,947,235,712,0,947,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999989441,947,0,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_2\sem_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_2_sem_erro_random_forest_lacuna_jan20_passo5_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_2\sem_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_2_sem_erro_random_forest_lacuna_jan20_passo5_eventos.png,MP10_1,2,sem_erro
sem_erro,random_forest,oscilacao,50,30,30,157,157,70,87,0,157,0,3,3,0.9808917197452229,0.9808917197452229,0.0,0.0,0.0,0.9808917197389753,154,3,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_2\sem_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_2_sem_erro_random_forest_oscilacao_jan50_passo30_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_2\sem_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_2_sem_erro_random_forest_oscilacao_jan50_passo30_eventos.png,MP10_1,2,sem_erro
sem_erro,random_forest,queda,20,5,5,947,947,223,724,0,947,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999989441,947,0,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_2\sem_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_2_sem_erro_random_forest_queda_jan20_passo5_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_2\sem_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_2_sem_erro_random_forest_queda_jan20_passo5_eventos.png,MP10_1,2,sem_erro
sem_erro,xgboost,lacuna,20,5,5,947,947,235,712,0,947,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999989441,947,0,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_2\sem_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_2_sem_erro_xgboost_lacuna_jan20_passo5_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_2\sem_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_2_sem_erro_xgboost_lacuna_jan20_passo5_eventos.png,MP10_1,2,sem_erro
sem_erro,xgboost,oscilacao,20,15,15,316,316,110,206,0,316,0,4,4,0.9746835443037974,0.9746835443037974,0.0,0.0,0.0,0.974683544300713,308,8,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_2\sem_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_2_sem_erro_xgboost_oscilacao_jan20_passo15_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_2\sem_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_2_sem_erro_xgboost_oscilacao_jan20_passo15_eventos.png,MP10_1,2,sem_erro
sem_erro,xgboost,queda,20,10,10,474,474,112,362,0,474,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999978904,474,0,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_2\sem_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_2_sem_erro_xgboost_queda_jan20_passo10_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_2\sem_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_2_sem_erro_xgboost_queda_jan20_passo10_eventos.png,MP10_1,2,sem_erro
com_erro,catboost,lacuna,20,5,5,947,947,233,714,212,735,19,19,0,1.0,1.0,1.0,1.0,1.0,0.9999999999986394,735,0,0,212,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_2\com_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_2_com_erro_catboost_lacuna_jan20_passo5_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_2\com_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_2_com_erro_catboost_lacuna_jan20_passo5_eventos.png,MP10_1,2,com_erro
com_erro,catboost,oscilacao,80,70,70,67,67,37,30,36,31,12,14,2,0.8955223880597015,0.8915770609318996,0.8717948717948718,0.9444444444444444,0.9066666666666666,0.8387096773922997,26,5,2,34,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_2\com_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_2_com_erro_catboost_oscilacao_jan80_passo70_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_2\com_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_2_com_erro_catboost_oscilacao_jan80_passo70_eventos.png,MP10_1,2,com_erro
com_erro,catboost,queda,80,70,70,67,67,30,37,34,33,9,9,0,1.0,1.0,1.0,1.0,1.0,0.9999999999696971,33,0,0,34,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_2\com_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_2_com_erro_catboost_queda_jan80_passo70_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_2\com_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_2_com_erro_catboost_queda_jan80_passo70_eventos.png,MP10_1,2,com_erro
com_erro,mlp,lacuna,20,5,5,947,947,233,714,212,735,19,19,0,0.9947201689545935,0.9882075471698113,1.0,0.9764150943396226,0.9880668257756563,0.9999999999986394,735,0,5,207,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_2\com_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_2_com_erro_mlp_lacuna_jan20_passo5_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_2\com_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_2_com_erro_mlp_lacuna_jan20_passo5_eventos.png,MP10_1,2,com_erro
com_erro,mlp,oscilacao,80,70,70,67,67,37,30,36,31,12,12,0,0.9104477611940298,0.9121863799283154,0.9411764705882353,0.8888888888888888,0.9142857142857143,0.935483870937565,29,2,4,32,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_2\com_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_2_com_erro_mlp_oscilacao_jan80_passo70_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_2\com_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_2_com_erro_mlp_oscilacao_jan80_passo70_eventos.png,MP10_1,2,com_erro
com_erro,mlp,queda,90,75,75,63,63,32,31,34,29,10,10,0,0.9523809523809523,0.9558823529411764,1.0,0.9117647058823529,0.9538461538461539,0.9999999999655173,29,0,3,31,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_2\com_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_2_com_erro_mlp_queda_jan90_passo75_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_2\com_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_2_com_erro_mlp_queda_jan90_passo75_eventos.png,MP10_1,2,com_erro
com_erro,random_forest,lacuna,20,5,5,947,947,233,714,212,735,19,19,0,1.0,1.0,1.0,1.0,1.0,0.9999999999986394,735,0,0,212,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_2\com_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_2_com_erro_random_forest_lacuna_jan20_passo5_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_2\com_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_2_com_erro_random_forest_lacuna_jan20_passo5_eventos.png,MP10_1,2,com_erro
com_erro,random_forest,oscilacao,20,20,20,237,237,80,157,81,156,22,22,0,0.9240506329113924,0.8948243114909782,0.9701492537313433,0.8024691358024691,0.8783783783783784,0.9871794871731592,154,2,16,65,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_2\com_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_2_com_erro_random_forest_oscilacao_jan20_passo20_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_2\com_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_2_com_erro_random_forest_oscilacao_jan20_passo20_eventos.png,MP10_1,2,com_erro
com_erro,random_forest,queda,60,35,35,135,135,53,82,58,77,15,15,0,0.9925925925925926,0.9913793103448276,1.0,0.9827586206896551,0.991304347826087,0.9999999999870129,77,0,1,57,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_2\com_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_2_com_erro_random_forest_queda_jan60_passo35_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_2\com_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_2_com_erro_random_forest_queda_jan60_passo35_eventos.png,MP10_1,2,com_erro
com_erro,xgboost,lacuna,20,5,5,947,947,233,714,212,735,19,19,0,1.0,1.0,1.0,1.0,1.0,0.9999999999986394,735,0,0,212,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_2\com_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_2_com_erro_xgboost_lacuna_jan20_passo5_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP10_1\rodada_2\com_erro\MP10_1_20231007_0000_to_20231109_0000_rodada_2_com_erro_xgboost_lacuna_jan20_passo5_eventos.png,MP10_1,2,com_erro
