Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,17,17,0,346,0,593,0,1.0,1.0,1.0,1.0,1.0
10,17,17,0,174,0,296,0,1.0,1.0,1.0,1.0,1.0
15,15,15,0,116,0,197,0,1.0,1.0,1.0,1.0,1.0
20,14,14,0,88,0,147,0,1.0,1.0,1.0,1.0,1.0
25,16,16,0,71,0,117,0,1.0,1.0,1.0,1.0,1.0
30,14,14,0,58,0,99,0,1.0,1.0,1.0,1.0,1.0
35,17,17,0,49,0,86,0,1.0,1.0,1.0,1.0,1.0
40,14,14,0,44,0,72,2,0.9830508474576272,1.0,0.9565217391304348,0.9777777777777777,0.9782608695652174
45,14,15,1,37,0,66,2,0.9809523809523809,1.0,0.9487179487179487,0.9736842105263158,0.9743589743589743
50,13,13,0,36,0,58,0,1.0,1.0,1.0,1.0,1.0
55,16,16,0,28,0,58,0,1.0,1.0,1.0,1.0,1.0
60,14,14,0,29,0,50,0,1.0,1.0,1.0,1.0,1.0
