teste,modelo,falha,janela,passo_cfg,passo_real,amostras_treino,amostras_teste,positivos_treino,negativos_treino,positivos_teste,negativos_teste,eventos_reais_teste,eventos_detectados,diferenca_eventos,accuracy,balanced_accuracy,precision_pos,recall_pos,f1_pos,specificity,tn,fp,fn,tp,path_cm,path_eventos,variavel,rodada,cenario
sem_erro,catboost,lacuna,20,5,5,947,947,217,730,0,947,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999989441,947,0,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP25_1\rodada_1\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_1_sem_erro_catboost_lacuna_jan20_passo5_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP25_1\rodada_1\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_1_sem_erro_catboost_lacuna_jan20_passo5_eventos.png,"MP2,5_1",1,sem_erro
sem_erro,catboost,oscilacao,40,40,40,118,118,57,61,0,118,0,9,9,0.8898305084745762,0.8898305084745762,0.0,0.0,0.0,0.8898305084670353,105,13,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP25_1\rodada_1\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_1_sem_erro_catboost_oscilacao_jan40_passo40_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP25_1\rodada_1\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_1_sem_erro_catboost_oscilacao_jan40_passo40_eventos.png,"MP2,5_1",1,sem_erro
sem_erro,catboost,queda,90,60,60,78,78,37,41,0,78,0,3,3,0.8846153846153846,0.8846153846153846,0.0,0.0,0.0,0.8846153846040433,69,9,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP25_1\rodada_1\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_1_sem_erro_catboost_queda_jan90_passo60_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP25_1\rodada_1\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_1_sem_erro_catboost_queda_jan90_passo60_eventos.png,"MP2,5_1",1,sem_erro
sem_erro,mlp,lacuna,30,5,5,945,945,245,700,0,945,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999989418,945,0,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP25_1\rodada_1\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_1_sem_erro_mlp_lacuna_jan30_passo5_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP25_1\rodada_1\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_1_sem_erro_mlp_lacuna_jan30_passo5_eventos.png,"MP2,5_1",1,sem_erro
sem_erro,mlp,oscilacao,100,90,90,52,52,32,20,0,52,0,4,4,0.7692307692307693,0.7692307692307693,0.0,0.0,0.0,0.7692307692159763,40,12,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP25_1\rodada_1\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_1_sem_erro_mlp_oscilacao_jan100_passo90_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP25_1\rodada_1\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_1_sem_erro_mlp_oscilacao_jan100_passo90_eventos.png,"MP2,5_1",1,sem_erro
sem_erro,mlp,queda,100,95,95,49,49,29,20,0,49,0,3,3,0.8571428571428571,0.8571428571428571,0.0,0.0,0.0,0.8571428571253645,42,7,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP25_1\rodada_1\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_1_sem_erro_mlp_queda_jan100_passo95_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP25_1\rodada_1\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_1_sem_erro_mlp_queda_jan100_passo95_eventos.png,"MP2,5_1",1,sem_erro
sem_erro,random_forest,lacuna,20,5,5,947,947,217,730,0,947,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999989441,947,0,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP25_1\rodada_1\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_1_sem_erro_random_forest_lacuna_jan20_passo5_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP25_1\rodada_1\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_1_sem_erro_random_forest_lacuna_jan20_passo5_eventos.png,"MP2,5_1",1,sem_erro
sem_erro,random_forest,oscilacao,30,20,20,237,237,107,130,0,237,0,9,9,0.9113924050632911,0.9113924050632911,0.0,0.0,0.0,0.9113924050594456,216,21,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP25_1\rodada_1\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_1_sem_erro_random_forest_oscilacao_jan30_passo20_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP25_1\rodada_1\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_1_sem_erro_random_forest_oscilacao_jan30_passo20_eventos.png,"MP2,5_1",1,sem_erro
sem_erro,random_forest,queda,100,100,100,47,47,26,21,0,47,0,5,5,0.8297872340425532,0.8297872340425532,0.0,0.0,0.0,0.8297872340248982,39,8,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP25_1\rodada_1\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_1_sem_erro_random_forest_queda_jan100_passo100_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP25_1\rodada_1\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_1_sem_erro_random_forest_queda_jan100_passo100_eventos.png,"MP2,5_1",1,sem_erro
sem_erro,xgboost,lacuna,20,5,5,947,947,217,730,0,947,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999989441,947,0,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP25_1\rodada_1\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_1_sem_erro_xgboost_lacuna_jan20_passo5_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP25_1\rodada_1\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_1_sem_erro_xgboost_lacuna_jan20_passo5_eventos.png,"MP2,5_1",1,sem_erro
sem_erro,xgboost,oscilacao,30,20,20,237,237,107,130,0,237,0,10,10,0.9113924050632911,0.9113924050632911,0.0,0.0,0.0,0.9113924050594456,216,21,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP25_1\rodada_1\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_1_sem_erro_xgboost_oscilacao_jan30_passo20_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP25_1\rodada_1\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_1_sem_erro_xgboost_oscilacao_jan30_passo20_eventos.png,"MP2,5_1",1,sem_erro
sem_erro,xgboost,queda,90,60,60,78,78,37,41,0,78,0,4,4,0.8461538461538461,0.8461538461538461,0.0,0.0,0.0,0.8461538461429979,66,12,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP25_1\rodada_1\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_1_sem_erro_xgboost_queda_jan90_passo60_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP25_1\rodada_1\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_1_sem_erro_xgboost_queda_jan90_passo60_eventos.png,"MP2,5_1",1,sem_erro
com_erro,catboost,lacuna,20,5,5,947,947,215,732,309,638,24,24,0,1.0,1.0,1.0,1.0,1.0,0.9999999999984326,638,0,0,309,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP25_1\rodada_1\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_1_com_erro_catboost_lacuna_jan20_passo5_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP25_1\rodada_1\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_1_com_erro_catboost_lacuna_jan20_passo5_eventos.png,"MP2,5_1",1,com_erro
com_erro,catboost,oscilacao,90,65,65,72,72,48,24,44,28,11,11,0,0.9166666666666666,0.9123376623376623,0.9318181818181818,0.9318181818181818,0.9318181818181818,0.8928571428252551,25,3,3,41,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP25_1\rodada_1\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_1_com_erro_catboost_oscilacao_jan90_passo65_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP25_1\rodada_1\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_1_com_erro_catboost_oscilacao_jan90_passo65_eventos.png,"MP2,5_1",1,com_erro
com_erro,catboost,queda,100,70,70,67,67,36,31,38,29,11,11,0,0.8955223880597015,0.8915607985480943,0.8974358974358975,0.9210526315789473,0.9090909090909091,0.8620689654875149,25,4,3,35,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP25_1\rodada_1\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_1_com_erro_catboost_queda_jan100_passo70_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP25_1\rodada_1\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_1_com_erro_catboost_queda_jan100_passo70_eventos.png,"MP2,5_1",1,com_erro
com_erro,mlp,lacuna,100,10,10,466,466,205,261,298,168,13,13,0,0.9785407725321889,0.9832214765100671,1.0,0.9664429530201343,0.9829351535836177,0.9999999999940477,168,0,10,288,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP25_1\rodada_1\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_1_com_erro_mlp_lacuna_jan100_passo10_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP25_1\rodada_1\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_1_com_erro_mlp_lacuna_jan100_passo10_eventos.png,"MP2,5_1",1,com_erro
com_erro,mlp,oscilacao,100,65,65,72,72,48,24,46,26,11,12,1,0.8888888888888888,0.9046822742474916,0.975,0.8478260869565217,0.9069767441860465,0.9615384615014793,25,1,7,39,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP25_1\rodada_1\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_1_com_erro_mlp_oscilacao_jan100_passo65_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP25_1\rodada_1\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_1_com_erro_mlp_oscilacao_jan100_passo65_eventos.png,"MP2,5_1",1,com_erro
com_erro,mlp,queda,90,80,80,59,59,29,30,32,27,12,12,0,0.8983050847457628,0.900462962962963,0.9333333333333333,0.875,0.9032258064516129,0.9259259258916324,25,2,4,28,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP25_1\rodada_1\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_1_com_erro_mlp_queda_jan90_passo80_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP25_1\rodada_1\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_1_com_erro_mlp_queda_jan90_passo80_eventos.png,"MP2,5_1",1,com_erro
com_erro,random_forest,lacuna,20,5,5,947,947,215,732,309,638,24,24,0,1.0,1.0,1.0,1.0,1.0,0.9999999999984326,638,0,0,309,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP25_1\rodada_1\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_1_com_erro_random_forest_lacuna_jan20_passo5_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP25_1\rodada_1\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_1_com_erro_random_forest_lacuna_jan20_passo5_eventos.png,"MP2,5_1",1,com_erro
com_erro,random_forest,oscilacao,100,60,60,78,78,51,27,49,29,10,10,0,0.8974358974358975,0.8691062631949331,0.8727272727272727,0.9795918367346939,0.9230769230769231,0.7586206896290131,22,7,1,48,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP25_1\rodada_1\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_1_com_erro_random_forest_oscilacao_jan100_passo60_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP25_1\rodada_1\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_1_com_erro_random_forest_oscilacao_jan100_passo60_eventos.png,"MP2,5_1",1,com_erro
com_erro,random_forest,queda,80,75,75,63,63,30,33,32,31,11,12,1,0.9523809523809523,0.9526209677419355,0.967741935483871,0.9375,0.9523809523809523,0.9677419354526535,30,1,2,30,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP25_1\rodada_1\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_1_com_erro_random_forest_queda_jan80_passo75_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP25_1\rodada_1\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_1_com_erro_random_forest_queda_jan80_passo75_eventos.png,"MP2,5_1",1,com_erro
com_erro,xgboost,lacuna,20,5,5,947,947,215,732,309,638,24,24,0,1.0,1.0,1.0,1.0,1.0,0.9999999999984326,638,0,0,309,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP25_1\rodada_1\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_1_com_erro_xgboost_lacuna_jan20_passo5_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP25_1\rodada_1\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_1_com_erro_xgboost_lacuna_jan20_passo5_eventos.png,"MP2,5_1",1,com_erro
com_erro,xgboost,oscilacao,100,60,60,78,78,51,27,49,29,10,11,1,0.9102564102564102,0.8793103448275862,0.875,1.0,0.9333333333333333,0.7586206896290131,22,7,0,49,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP25_1\rodada_1\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_1_com_erro_xgboost_oscilacao_jan100_passo60_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP25_1\rodada_1\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_1_com_erro_xgboost_oscilacao_jan100_passo60_eventos.png,"MP2,5_1",1,com_erro
com_erro,xgboost,queda,90,75,75,63,63,30,33,33,30,11,12,1,0.9365079365079365,0.9348484848484848,0.9142857142857143,0.9696969696969697,0.9411764705882353,0.89999999997,27,3,1,32,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP25_1\rodada_1\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_1_com_erro_xgboost_queda_jan90_passo75_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP25_1\rodada_1\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_1_com_erro_xgboost_queda_jan90_passo75_eventos.png,"MP2,5_1",1,com_erro
sem_erro,catboost,lacuna,20,5,5,947,947,244,703,0,947,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999989441,947,0,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP25_1\rodada_2\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_2_sem_erro_catboost_lacuna_jan20_passo5_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP25_1\rodada_2\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_2_sem_erro_catboost_lacuna_jan20_passo5_eventos.png,"MP2,5_1",2,sem_erro
sem_erro,catboost,oscilacao,70,65,65,73,73,36,37,0,73,0,5,5,0.8904109589041096,0.8904109589041096,0.0,0.0,0.0,0.8904109588919121,65,8,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP25_1\rodada_2\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_2_sem_erro_catboost_oscilacao_jan70_passo65_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP25_1\rodada_2\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_2_sem_erro_catboost_oscilacao_jan70_passo65_eventos.png,"MP2,5_1",2,sem_erro
sem_erro,catboost,queda,100,95,95,49,49,23,26,0,49,0,2,2,0.9183673469387755,0.9183673469387755,0.0,0.0,0.0,0.9183673469200334,45,4,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP25_1\rodada_2\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_2_sem_erro_catboost_queda_jan100_passo95_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP25_1\rodada_2\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_2_sem_erro_catboost_queda_jan100_passo95_eventos.png,"MP2,5_1",2,sem_erro
sem_erro,mlp,lacuna,20,5,5,947,947,244,703,0,947,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999989441,947,0,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP25_1\rodada_2\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_2_sem_erro_mlp_lacuna_jan20_passo5_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP25_1\rodada_2\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_2_sem_erro_mlp_lacuna_jan20_passo5_eventos.png,"MP2,5_1",2,sem_erro
sem_erro,mlp,oscilacao,80,65,65,72,72,36,36,0,72,0,3,3,0.9027777777777778,0.9027777777777778,0.0,0.0,0.0,0.9027777777652392,65,7,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP25_1\rodada_2\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_2_sem_erro_mlp_oscilacao_jan80_passo65_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP25_1\rodada_2\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_2_sem_erro_mlp_oscilacao_jan80_passo65_eventos.png,"MP2,5_1",2,sem_erro
sem_erro,mlp,queda,80,75,75,63,63,24,39,0,63,0,2,2,0.9523809523809523,0.9523809523809523,0.0,0.0,0.0,0.9523809523658353,60,3,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP25_1\rodada_2\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_2_sem_erro_mlp_queda_jan80_passo75_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP25_1\rodada_2\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_2_sem_erro_mlp_queda_jan80_passo75_eventos.png,"MP2,5_1",2,sem_erro
sem_erro,random_forest,lacuna,20,5,5,947,947,244,703,0,947,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999989441,947,0,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP25_1\rodada_2\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_2_sem_erro_random_forest_lacuna_jan20_passo5_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP25_1\rodada_2\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_2_sem_erro_random_forest_lacuna_jan20_passo5_eventos.png,"MP2,5_1",2,sem_erro
sem_erro,random_forest,oscilacao,30,25,25,189,189,68,121,0,189,0,6,6,0.9417989417989417,0.9417989417989417,0.0,0.0,0.0,0.9417989417939588,178,11,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP25_1\rodada_2\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_2_sem_erro_random_forest_oscilacao_jan30_passo25_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP25_1\rodada_2\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_2_sem_erro_random_forest_oscilacao_jan30_passo25_eventos.png,"MP2,5_1",2,sem_erro
sem_erro,random_forest,queda,100,85,85,55,55,23,32,0,55,0,1,1,0.9818181818181818,0.9818181818181818,0.0,0.0,0.0,0.9818181818003306,54,1,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP25_1\rodada_2\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_2_sem_erro_random_forest_queda_jan100_passo85_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP25_1\rodada_2\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_2_sem_erro_random_forest_queda_jan100_passo85_eventos.png,"MP2,5_1",2,sem_erro
sem_erro,xgboost,lacuna,20,5,5,947,947,244,703,0,947,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999989441,947,0,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP25_1\rodada_2\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_2_sem_erro_xgboost_lacuna_jan20_passo5_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP25_1\rodada_2\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_2_sem_erro_xgboost_lacuna_jan20_passo5_eventos.png,"MP2,5_1",2,sem_erro
sem_erro,xgboost,oscilacao,80,65,65,72,72,36,36,0,72,0,7,7,0.8194444444444444,0.8194444444444444,0.0,0.0,0.0,0.8194444444330632,59,13,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP25_1\rodada_2\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_2_sem_erro_xgboost_oscilacao_jan80_passo65_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP25_1\rodada_2\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_2_sem_erro_xgboost_oscilacao_jan80_passo65_eventos.png,"MP2,5_1",2,sem_erro
sem_erro,xgboost,queda,100,85,85,55,55,23,32,0,55,0,3,3,0.8909090909090909,0.8909090909090909,0.0,0.0,0.0,0.8909090908928926,49,6,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP25_1\rodada_2\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_2_sem_erro_xgboost_queda_jan100_passo85_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP25_1\rodada_2\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_2_sem_erro_xgboost_queda_jan100_passo85_eventos.png,"MP2,5_1",2,sem_erro
com_erro,catboost,lacuna,20,5,5,947,947,242,705,333,614,28,28,0,1.0,1.0,1.0,1.0,1.0,0.9999999999983713,614,0,0,333,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP25_1\rodada_2\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_2_com_erro_catboost_lacuna_jan20_passo5_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP25_1\rodada_2\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_2_com_erro_catboost_lacuna_jan20_passo5_eventos.png,"MP2,5_1",2,com_erro
com_erro,catboost,oscilacao,90,80,80,59,59,31,28,37,22,9,8,-1,0.7796610169491526,0.7506142506142506,0.8,0.8648648648648649,0.8311688311688312,0.6363636363347107,14,8,5,32,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP25_1\rodada_2\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_2_com_erro_catboost_oscilacao_jan90_passo80_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP25_1\rodada_2\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_2_com_erro_catboost_oscilacao_jan90_passo80_eventos.png,"MP2,5_1",2,com_erro
com_erro,catboost,queda,100,45,45,104,104,49,55,54,50,11,11,0,0.9038461538461539,0.9051851851851851,0.94,0.8703703703703703,0.9038461538461539,0.9399999999812001,47,3,7,47,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP25_1\rodada_2\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_2_com_erro_catboost_queda_jan100_passo45_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP25_1\rodada_2\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_2_com_erro_catboost_queda_jan100_passo45_eventos.png,"MP2,5_1",2,com_erro
com_erro,mlp,lacuna,90,5,5,933,933,473,460,619,314,14,14,0,0.9764201500535906,0.9822294022617124,1.0,0.9644588045234249,0.9819078947368421,0.9999999999968153,314,0,22,597,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP25_1\rodada_2\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_2_com_erro_mlp_lacuna_jan90_passo5_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP25_1\rodada_2\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_2_com_erro_mlp_lacuna_jan90_passo5_eventos.png,"MP2,5_1",2,com_erro
com_erro,mlp,oscilacao,100,55,55,85,85,50,35,58,27,8,8,0,0.8235294117647058,0.801404853128991,0.8771929824561403,0.8620689655172413,0.8695652173913043,0.7407407407133059,20,7,8,50,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP25_1\rodada_2\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_2_com_erro_mlp_oscilacao_jan100_passo55_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\MP25_1\rodada_2\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_2_com_erro_mlp_oscilacao_jan100_passo55_eventos.png,"MP2,5_1",2,com_erro
